image_pathname,class
../datasets/animals-dataset/raw-img/ragno/OIP-J3PxK-yLY2vb59KYzewNaQEXEs.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-LDUadgea2dqa3nNLVevgNQHaFW.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Va_nMEyZLi5unR-qGqOliQHaE9.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-VwvdlOy8DZ-fonzhclTZQgHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-SZXpQ3UFQTHK13ZjE65zTAHaE6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-m6NWOEOR8ElbnMfVphNIMwHaJ4.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-iC0vqtY1lFdR06j2EI65mwHaHX.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-MTmayQAcis4IbNA0Lvd9cQHaEv.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-yL1IijOW9pU1bGqRmd1Q6wHaFI.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-LBDoQTi1x-0i9a2LLyVUkwHaFC.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-0Q3yCEaBtflRQL45hj0VCAHaFN.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-83fo0uASnVl2aoo2-VUxIwAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-VdD7uJuDr-Nq5y1cFzdIPAAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP--fzvIpPV8wifP4jliArs5QHaEL.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-sHpy0TDF2hpkdTqdQ_72rQHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-o3aU5MTAzdrnHkJhnOc8jAHaLO.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-RevqY_TkwRo-RGoEMT5JHgHaFT.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-8s5RMJb74KZDW-rzMmL4uQHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-JRKAAkn70zqlrpe63DpQ5gHaFM.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-JKtPIRSmGMHMEoi4LCwZYgHaGF.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/ea30b60e20f11c22d2524518b7444f92e37fe5d404b0144390f8c47ba6ebb4_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-WfBYYUvtWno7dC_FiFO3EgHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-5368O-92sXWPfJx2GSj6vQHaG2.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-yrDnVDB2X0pTQapZWX4MfAHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-nLQb7Y_Q5nI8bZFZcFr6fQHaF6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-RChaSbgSZ_Sgtq2ogP4kAgHaFR.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-K2-Q8V1Y7FxqMLErqAOj5AHaFh.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-FgoOSLqW4d15JmZ3MxLncwHaFS.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-iQj7EKuv2v8BZWUnMj5R5QHaKn.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-NFF363mrNJ2nE-Hu5-rq5wHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-n1rVQhSO36RwLIUtIHEuLgHaEr.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-dPeb9995k8qJQ8NG04qcxQHaF0.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-qiXA_OYE3M3guHhdAaIKmwHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-mnyEpootUv1SyZ4YO6MkkwHaE6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-OJINzf4MB7iwX_EhD7tZ2AD5D5.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-IiFoE_DSkRCa2EOCl5yZXwHaIp.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Mj15wALS_srxPktt6trhhQHaGA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-ZS5DInubc9q7kjR5Jors5AHaHE.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-eh8eD8Sy2vBthG_wh0XA-wHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-ZfpKmVO0DVFjREjxCETW9AHaEv.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-arT4JlxssbK8y_woVRR5QAHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-5RNFUEDteSfK8G1o_gFGzgHaF1.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-wG3e6QuKtGxAdX0kT_Z94QHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-7uxRHlxHX2RqxS7TY2RQnAEsDf.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-XPJgIKEHEXLHdJqiF0WxnQHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP--UGfCNFp6OdKm6klhvzJ9gHaLI.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-9W6Fk4J5hc0QaSmP_vqduwHaGC.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-DTTpVGcqwSYJq6bveQHI1gHaFf.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-PyODQWk5eLntFJDggvDLUQAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-vXktdTsBiSDkTbL10erh6AHaIw.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-O7FVRC6nzJm94M7Tjbm7sAHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-XfPAej4l9O5gdSbJNpJprgHaE6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-JwEaQQ6bvwri9GMy1YhHaAAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-J19GpabhHSQlWsVN0gWxGQHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Xum5KMxZ2JAOBnTZFANGUQHaLh.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-6Oyby29J8t30mFRjIa99KgHaHX.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-06wL-zd1kwkkXNWE9imqlQHaF2.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-F9rH2fD-MeTQQ_WC-iYhJgHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/ea34b8092df3003ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/e832b10c21fd003ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb5b1_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Jv_dIdo9z5bCx9kCzBcBEwHgFD.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-lrv8RoHfcBcWXZQrere2oAHaJB.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-7W4zFP58EhGkTONafpiHLgFJC9.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-q-Cp2Vfq7YmlLBPXH3ccuQHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-zKZYCV302FwIUMVrwSr4xgEsDh.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-tQn8CXxchQLsM_cu9aYwrgAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-8vNHLj0tcH3hXEMmaOA54QHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-BqRRTq9LOHr_-wBYdP-rywHaFI.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Y73sA7UeDCPf-ltKuCmTzAHaF7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-mXB7nw19Y5k_oPUM2OvZ9AHaHA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP--uGQZ44XeSCSqXDPMXn9wAHaFE.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-xP0b130PZ-PymU5-rXl_AgHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-xjyAFPhVJqREX6AfbEUfhgHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-4qLKRE0sl0HXpnMvthliGQHaGm.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-XC_DM2rcHBcEEMJ_9NlxqwHaF6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-WRg5JB02XI7RR7EHiieVwwHaJP.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP--kf_6kpRF9aQHKS9EC6RCQHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-jkRFvLF2qC7bHxf-PLiBTwHaHO.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-CGKpndK5mjmSTknPGxUt4QAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-z9OuKNi-K2bjP6PL6C1vcgHaJO.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-uElmArvWj4GzXiu2h0BixgHaFb.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-6vfAYxlBvgLR5EbjGitAygHaFR.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP--h6vVDEsLvDub5kYptzR0wHaIF.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-A3XjoeOw2_xaG2B4vGtdxwHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/ea35b10b2cf01c22d2524518b7444f92e37fe5d404b0144390f8c47ba7ebb0_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-ATo9X8cq2qdwK2jSP4hPLQHaF8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-TyBzMo3Tg2AXwgzGhwsF0gAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-7030ghChVLkW0tCHWK1j-gHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/ea36b70f2bf1093ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-u77D_9okrGRsi2S5vot2DwHaFQ.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-I_ba5QeKVDW2RFKgPMPMQQHaL0.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-DKCiEzdL-NNa7QF9jySUSgHaGV.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-79I7SZGRi6fLiK9JDPKh4gHaE-.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-9S4J3XhCUALjHr5PfL_rEwHaFi.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-hdik6nnyx9Iamz3nQLJuiwHaFL.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-u_U8lfzsHouZya4xdLjpXQHaJP.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-gmURK5FoE89BW_4voPMsuQHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-lsIpvYrLb0LnkstUlMJurwEsD5.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-FMzg6W9jaV4k_vh5yxlrxQHaGG.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-IAEQKLmyQDP3pkSmF316IgHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-_4GUVzjGFmWn3rmtQkEACgHaEJ.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-RvjgJxquttNRglG_r0i_PwEsDw.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-CP9ul26yFHJ9a0gbHV50bgEGEs.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-x2ylUNu28q4V3LeCtPGh-gHaFS.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-z2PWlHdCu_wHu-NYY-_jOgHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-qa2w5jfEUgtvT4QYMwiw8AHaE6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-yARdNR6Y3j47SU4bixhM6gHaFF.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-vKBKzw2y2zR25lJ2avDD7wAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Q-CCNK3jp7BZ-_XoMAsW2wHaFz.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-EvSdpNE07CM1LRFKlkgJaQHaFP.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-zPORiXvd8as13yXg-fINbwHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-UAf6yyDWk5mIwxILpqmVbAHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-WEk2x9Q2Ty848k6W6TV1jQHaFe.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-GDqIPzrhJuTIsGnRxc-Q8AAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Wvjf6by7rQwvDB8t-FV7VwHaHo.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-aT8PYdSoeRsLpknnzriQKwHaI8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-FR_nZIqy1Ksit5k1l6WFTQHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-H-7j6C4cFfKr91jcbHvkvwHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-1HRuxuAjUoqgpUwQ84p0kgAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-nWagUlFwrpvhtKP8HPZO3AHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-eJrfB-vuv07hR2-UTzD_FgHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Z2xrVmDmr9uK-biTP3DrugHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-ksim0BDhQlYpufe4-eRiFAEsDU.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-JZRlAIJxMIL5h45R_yuV_QHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-ppMTN3R12CSlJRhVMe611wHaIj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-7AKTEUD_QEmU9ZluGIaL6wHaKe.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-aPlKVsgcyUgpG12EMvx5mwHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-DHp2ZTjWKXNnHXrl0Xpv2gHaLE.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Jd_O7MOLVbz1q4tVA52o2AHaE3.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-mJm_rAEWvsGd3SRwlGUkHgHaGE.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-jhLqiCRao7jFFhy0hq7x3gHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Xp9H58fGNbmq3FJ0IeW3rgHaGi.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-KJOuYFhRRcHKK_AgLxgx1wHaEv.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/ea35b6092ef2003ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb5b1_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-VeHQQkK_6_-6R7we9nN4_AHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-dNt5VVW5RoX3NPGO-NCjbQHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/eb32b20e2afc043ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb5b1_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-RiKQSKsak6CeO0s1pbGr8QHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-X3j4x3DwAXwRBYkFuuimPgDIEs.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-LbFa8Z4gS679vH_v7YhnmAHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-xXjPOeMolc93KhJW3BU1JgHaHz.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-f6xvyYl_iqCKmUDshZ8sbwHaE9.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/ea34b70729f3093ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-g7tZYI9hya2FhEi1G9vM7QAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-OXNwuHlwUVopvVMLjEeE3ADjEs.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-vykyJIdIyTQEAkDNNNERfgHaFT.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-noV46RClJ3cm2CRQEDzvnQHaF8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-lvahaiEwQX8jXSo-JeoVowHaGi.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-B4wr9Ta6GUpQP17x3Rq-4AHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-cBnBMtR3eUuGYYuNfKyJ2gHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-kRCPlW-r08GZG00I7wXd4gHaE9.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-GnJd2TqZgSzLZ1JKqgh09gHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-q_HigdLfjZ1q9NhQ7XM6-QEBEs.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-_wSt69bP79S0-ZYDWzzm5gHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-zbXH1t40TGtfaf-jr0YE3QHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-xRGBRA8ZxupUcGuTSrfPCgHaHu.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-g9xrk_d6a0tUdh_pdz0gcQHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-tFfpENRFdCVojfctu1xvTwHaG1.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-A_IDjm94kt7-x7uJvFxMvQHaLh.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-sa2e-RPVnvMEKhT2a0r4fAHaFa.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-aa2dBuqxlUlsWIUGqEsEMAHaE6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-8V9d7Bh0OCvtxYYTGxhjWQHaEr.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-7Ptp9aCEDpzOqP2h_9LmXQHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-bJMzAkgrmIiHXHkmpzmCpwHaFf.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-BsMCmriCxC2Hyl21U7gGXgHaEo.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-07At48nBw7EbmgWg7vnoIwHaFI.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-7wV5s19tC1TYD-JXB3JO9QHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-m_gEDPnd4gfEms5kdP8rUgHaH6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-PNF_-7_RxeT89k9Iq25VSAHaEK.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-ElJZkOuqwoIjP1-1CR297gHaLG.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-J4fi1vrDW5ax2E5aGJy33AHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-kTX3pC6rm5BczJ4o-HDhrgHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-5W5SFtv3TvF03TVEyBzc_AHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/e830b60820f1063ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5ecb3b9_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-hSnFGvBxOAHdfL3V_pULPgHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-mNd2GgRAButrUuLmNHGV0wHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-5Sl02FGQTlaEGDUIJpywmgDMEy.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-DoICx1CfhXOXiO3y_oALfgHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Zy4Kdt2PTcAnCfTsViRJ7wHaGi.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-BIMnFWvZ7LsPLy7rQBt9uQHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Ib9RDdS1oLv-C3_ddvOMuwHaFX.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-aRvrs6ubgLgwzQrjHT-hSAHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-YlGtxVdvx0LHygC9TqmOnQHaEU.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-PqwbmQfvVwX7BGz4Iv3FBgAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-0jJTDWLvh-5oK8MW_t59QgHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-l4qjM0rtSkIivt9o6hrLSwHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-ekEb1nBPKimS2BdASy1yYAEsEs.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-dPJWp54pP_xnZEE6Is6KeAAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-yQogiuR7T422WZW0DfdLUgAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-8-F2J392BH24s4GZJ5qQLwHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-GEWXurp0SxEgcl9-SQzNrAHaGJ.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-hlFm3GH5UR57BJgqfaO-jQHaFL.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-5Qk2l-W5JNw2-YPlVI-2uQEsDI.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-p-u1YKCWvGMs0Db2T4UbQwHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-jqX5HUBpSQV3p6T-aEyn-QHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-8waYaIbm0uqtxXTnQXj2lAHaJ4.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-DhqiBszsAAHsEPGMzBHtiQHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-2BY-VzbZ_qZ_rLlcHyFGzwHaIv.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-xJyV33n5XayUUwSicf50bQHaFc.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-K6rNBkQHot-vJ0sdHhlwbAHaD4.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-YfIXAVtEmYzYFw4kgTTiaAHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-0eg_5IZeA0byIgg6nqvGSQHaHh.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-FDn46SxtBtO5SBI2dhyzkgAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-SVy_l-07r_8nLw9pB9wKUAHaFS.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-kvBnPJLh-aKzIZ9Q2x_PEAHaHV.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-rc4lK3EEG3pIQy1PMznULQAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-jYh2w_qH_ATBIGK8PDrIGAAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-gSC1XI5woc_9lk3MqZspBgHaH3.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-CxbKwQ9whOtmoZi7YeIKGAHaHr.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-i8sl_EA-Bg-VngKOwe94PAHaFT.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-VlqHC4J8NC8GL3cH9G5VuAAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-jUaqSrzyfhQjci5inkjl1AHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-Y0xvHVAoEu-noCVFYyO9rgHaGi.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/ea36b50928fc043ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-J3656kL3jJ3T4Ws_VZjsdAAAAA.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-MHqgnYDzqjL6EPLd-yAgBAHaJ_.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-HFz2pkGh8At5swPJ-Lc1YgHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-9p5nlorKdSoXY9OBwaih4gHaF6.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-JBjbLvGAV36LXJyxiwzxBAHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-iRPYU_KpbXtL8bmfiC60XAHaGE.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-e9IDQCZespp1d4zQTNH-lwHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-BHE8Vxe7zeYqMhEZ1EPyYQHaFI.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-LKjYjiyGqfpOKONjyX9FPAHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-4pfZizpZ7jRcs0LhXiRa6wHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-mZZyNAumW3IHesPUdBw7PQHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-gzUtJ4ntKvAX_7fareX1fgHaLJ.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-cC3oELsLNR9CpxYbD5KkLgHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-XhWn06AOqlaNrGU13RVOSwHaFS.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-dQCl4BDvdGx6j9tmiE4PGgHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-d6r19f866ZHyb4gvi9vm-AHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-U7_91V1pc3YNLn7_P6XhmgHaGO.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-IMPDZ7fbLiyt7OqX7ENyIAHaIS.jpeg,spider
../datasets/animals-dataset/raw-img/ragno/OIP-NrvRKpy_RPgUWECudCk0_AHaHQ.jpeg,spider
